dept,division,code,name,prof,time,category,credit,l_time,note00,note01,note02,note03,note04,count,avg_score_overall,avg_score_difficulty,avg_score_grade,avg_score_study,avg_score_achievement,avg_score_attendance
실험실습,전공,EBM2018,컴퓨터응용제도실습,이대원,,,1,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GEN2042,생화학,홍성렬,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GEN2043,미생물학,권석태,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GEN2045,유전학,서동상,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GEN2067,면역학,조재열,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GEN3032,유전공학현장실습1A,조재열,,,2,0,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GEN3033,유전공학현장실습1B,조재열,,,2,0,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GEN3057,산업미생물학,권석태,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GEN3060,분자진화론,서동상,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GEN3063,유전공학졸업논문연구,조재열,,,3,0,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GEN3079,생물소재공학,정우재,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GEN3082,분자유전체학,오정수,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GEN3086,식물생명공학,이석찬,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,GEN3089,생물분자공학,권대혁,,,3,3,,1,,,,0,0,0,0,0,0,0
실험실습,전공,GEN2055,생화학실험,홍성렬,,,2,4,,1,,,,0,0,0,0,0,0,0
실험실습,전공,GEN2065,신경생물학실험,윤기동,,,2,4,,1,,,,0,0,0,0,0,0,0
실험실습,전공,GEN3073,단백질공학실험,권대혁,,,2,4,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2004,인체해부학,안의수,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2005,운동생리학,강현식,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2007,스포츠사회학,김범식,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2008,스포츠경영학,이예훈,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2013,육상(트랙),장재근,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2017,수영,김종구,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2021,배구,엄한주,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2031,운동역학,엄길호,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SPT2035,축구,하창덕,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SPT2019,태권도,장세용,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3003,트레이닝론,손태열,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3007,스포츠산업경제론,김상훈,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3013,스포츠코칭론,김승철,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3017,스포츠전문영어,윤승호,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3021,윈드서핑,안응남,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3033,해양실습,이지항,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3034,건강체조,안응남,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3047,스포츠피싱,김태한,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3055,운동제어,이지항,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3060,인체병리생리학,조진경,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SPT3064,fitness트레이닝,이기현,,,2,2,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,SPT4002,운동생리학연구,강현식,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,SPT4003,운동역학연구,엄길호,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,SPT4004,스포츠심리학연구,이경현,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,SPT4005,체육통계학연구,엄한주,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2016,약품면역학,표석능,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5093,면역병리기전특론,표석능,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3018,사회약학,이의경,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5173,약물경제학특론,이의경,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2002,해부생리학,장춘곤,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2003,약화학,정영훈,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2005,약품분석학,이정미,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2006,약품생화학1,한정환,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2009,약품미생물학2,이동권,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2010,생약학1,이강노,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2018,유기약품제조학2,함원훈,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2019,천연물약품화학,김기현,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2023,예방약학1,정규혁,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2025,약제학1,윤유석,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2028,약리학1,이석용,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2032,약학개론및윤리,정가영,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR2033,세포생리학,조동규,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3002,약물치료학1,윤유석,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3003,약물치료학2,윤유석,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3017,약전및품질관리학,윤유석,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3059,임상약리학,장춘곤,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3121,기초약무실습,류병권,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3122,약학실무실습1,이석용,,,4,0,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3123,약학실무실습2,이석용,,,4,0,,1,,,,0,0,0,0,0,0,0
전공기반,전공,PHR3124,약학실무실습3,박은석,,,2,0,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3040,한약학개론,김경란,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3052,임상독성학,이병무,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3057,임상병태생리학,이선미,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3074,비처방약,오성곤,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3094,기능성향장품학,박은석,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3101,약물전달시스템개론,정지훈,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3106,임상영양및건강식품학,김형식,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3109,신약개발연구개론,김인수,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3117,유기반응화학,김인수,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,PHR3118,약물구조설계학,민경훈,,,2,2,,1,,,,0,0,0,0,0,0,0
실험실습,전공,PHR2030,약학실습1,윤유석,,,1,4,,1,,,,0,0,0,0,0,0,0
실험실습,전공,PHR3011,약학실습5,윤유석,,,1,4,,1,,,,0,0,0,0,0,0,0
실험실습,전공,PHR3015,약학연구1,이정미,,,5,10,,1,,,,0,0,0,0,0,0,0
실험실습,전공,PHR3016,약학연구2,이정미,,,5,10,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5015,물리약학특론1,박은석,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5112,분자역학,이병무,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5125,생리학세미나,강태진,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5199,약학기기분석특론,이정미,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5027,단백질약물설계,윤유석,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5067,천연물화학논문세미나,이강노,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5123,병태생리학특론1,이선미,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5188,환경독성학특론1,김하룡,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5061,천연물분광학,이연주,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5149,핵산화학,조은정,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5099,분자미생물학특론,이동권,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5146,신호전달체계연구,한정환,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5171,사회약학행태특론,박혜경,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5194,생명약학실험방법론,정가영,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5154,신경과학특론2,장춘곤,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5162,약물치료학특론1,장춘곤,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5143,생화학특론1,이향우,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5078,약화학단위반응론1,정영훈,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5190,환경위해성평가론1,정규혁,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5120,화학발암성론,김형식,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5147,임상생화학특론,조동규,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5054,생약성분활성연구법,최상운,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5158,약물상호작용론,이석용,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5169,임상약물학특론,이석용,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5070,고급의약화학1,박소정,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5073,비대칭합성화학,함원훈,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5060,유기약품구조론,곽종환,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5062,천연물성분생합성론,곽종환,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5028,단백질약물설계세미나,이강춘,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5174,사회약학연구방법특론,신주영,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5178,거대분자제제설계,정지훈,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5198,고급약품화학,김인수,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5115,위해성평가론,이병무,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5086,유기약화학반응론,사티야실사르마,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5142,생화학실험방법론,조동규,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5076,약품합성반응기구론1,이상휘,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5157,심혈관계약리학,류병권,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,PHR5161,약물유전체학세미나,류병권,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,DES4001,융합캡스톤디자인,조준동,,,3,3,,1,,,,0,0,0,0,0,0,0
전공(대학원),전공,DES4001,융합캡스톤디자인,김면,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART2001,드로잉1,황인기,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART2001,드로잉1,정기훈,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART2011,재료연구1,하용주,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART2011,재료연구1,마이클클레가,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART2013,회화실기1,좌혜선,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART2013,회화실기1,이상봉,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART2033,서양미술사1,유연주,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART2035,동양예술론,임태규,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART2038,수묵기법1,최성훈,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART2038,수묵기법1,권소영,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART3005,회화실기3,조환,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART3005,회화실기3,조영주,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART3021,회화실기5,조환,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART3021,회화실기5,황인기,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART3040,졸업작품연구1,최성훈,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART3040,졸업작품연구1,박미나,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,CCS2001,문화를보는눈,김영남,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DES2015,포토스튜디오,황선영,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DES2015,포토스튜디오,이태훈,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DKL2015,현대문화론,황호덕,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DKL2015,현대문화론,임경순,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FTM2005,촬영기초1,함순호,,,2,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SOA2003,조형예술미학,함정희,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ART2009,입체조형1,백정기,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ART2023,드로잉3,김도연,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ART2023,드로잉3,박형지,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ART2030,비디오미술,정은영,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ART3007,디지털아트1,안수진,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ART3013,작가초청세미나1,정민채,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ART3036,표현기법1,최성훈,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ART3036,표현기법1,마이클클레가,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,COS2016,시·서·화의미학세계,김응학,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,KLC2009,금석서예,조규남,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FTM2043,애니메이션기초,이형기,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART2001,드로잉1,조해준,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART2031,한국미술사1,김현권,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,ART3045,현대작가론1,김기용,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,ART2037,묘법연구,박성태,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,GER3004,유럽미술과음악의이해,임승기,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,BUS2004,마케팅전략,김용준,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DES2001,기초디자인1,박일권,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DES2001,기초디자인1,정지숙,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DES2009,아트앤디자인1,이경현,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DES2009,아트앤디자인1,윤세환,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DES2013,발상과디자인1,김면,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DES2013,발상과디자인1,차인호,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DES2017,디자인론,구자준,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DES2021,디지털디자인스튜디오1,김동영,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DES2021,디지털디자인스튜디오1,구자준,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DES2027,표현과재료1,구자준,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DES2027,표현과재료1,윤세환,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES2029,디자인프로세스1,이준서,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES2029,디자인프로세스1,우승걸,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3003,디자인스튜디오1,우종호,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3003,디자인스튜디오1,윤순란,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3007,광고디자인1,김양희,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3009,시각디자인1,이경현,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3012,포장디자인1,김면,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3020,공간디자인1,송인호,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3022,아트스튜디오,정지숙,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3024,디자인앤트랜드,임중수,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3027,디자인워크샵2,김주형,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3027,디자인워크샵2,윤세환,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3028,크리에이티브프로젝트1,박선영,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3028,크리에이티브프로젝트1,임중수,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3032,디자인리서치,이준서,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3032,디자인리서치,송인호,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3033,디자인현장실습3,이준서,,,5,0,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DES3025,디자인학현장실습2,이준서,,,3,0,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD2002,현대무용1,브리짓무어,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD2002,현대무용1,김윤경,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD2003,발레1,윤정림,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD2003,발레1,김윤수,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD2007,한국무용3,전은자,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD2008,현대무용3,브리짓무어,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD2009,발레3,원세정,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD2013,무용음악입문,이지현,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD2016,한국무용사,이보름,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD2034,무용기록법1,김현주,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD3002,현대무용창작실기1,안영준,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD3003,발레창작실기1,원세정,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD3036,민속무용학,전은자,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SKD2019,한국무용레파토리1,전은자,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SKD2020,현대무용레파토리1,김나이,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SKD2021,발레레파토리1,정옥희,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SKD2028,무용해부학,유재돈,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SKD2036,즉흥연구,브리짓무어,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SKD3008,한국무용전공실기1,정보경,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SKD3009,현대무용전공실기1,이동원,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SKD3010,발레전공실기1,양영은,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SKD3014,한국무용전공실기3,전은자,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SKD3015,현대무용전공실기3,정의숙,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SKD3016,발레전공실기3,김윤수,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SKD3025,무용외서강독,김나이,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SKD3030,스포츠맛사지,권형수,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,SKD3040,요가,요아나,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD2001,한국무용1,김영은,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD2001,한국무용1,김미영,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,SKD3001,한국무용창작실기1,정향숙,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FTM2001,영상학원론,안상혁,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FTM2007,영화사,앙트완코폴라,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FTM2034,인터렉티브영상,조영상,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FTM2044,시나리오워크샵1,여인광,,,2,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FTM2047,영상스토리텔링1,변혁,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FTM2061,인터페이스와인터랙션디자인,현대진,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FTM2062,디지털디자인,현대진,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FTM2064,디지털비디오와무빙이미지,현대진,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FTM2065,게임디자인,이준희,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FTM3031,졸업작품연구1,이준희,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FTM3031,졸업작품연구1,현대진,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FTM3031,졸업작품연구1,변혁,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FTM3031,졸업작품연구1,박광춘,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FTM3038,정신분석과영상연출,안상혁,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FTM3064,다큐멘터리의이해,김광정,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FTM3050,스튜디오촬영워크샵,이종국,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FTM3066,트랜스미디어스토리텔링,김성태,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FTM3069,콘텐츠기획과프리젠테이션,이준희,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,FTM2070,영상편집워크샵,최민영,,,2,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FTM3021,영상매체경영론,최상률,,,2,2,,1,,,,0,0,0,0,0,0,0
전공심화,전공,FTM3070,영상학현장실습5,현대진,,,9,0,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DAT2034,무브먼트1,김현희,,,3,4,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DAT2057,상황과행동,김현희,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DAT3015,교육연극론,임경주,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DAT3052,무대연출,홍현우,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DAT3054,초급영화제작실습,심광진,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DAT2046,프레임/쇼트,김창래,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DAT3045,스크립트분석,김애자,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DAT3036,영화편집,문인대,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DAT3044,무대조명,신재희,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DAT2032,보이스,김현아,,,3,4,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DAT2058,무대화술,김현아,,,3,3,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DAT2044,영화기술,윤용아,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DAT3050,연극제작실습,윤용아,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DAT3060,졸업영화,윤용아,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DAT3058,오디션과포트폴리오,박용제,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DAT2060,펜싱과무대격투,김선권,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DAT3057,사운드디자인과믹싱,성재현,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DAT3043,무대디자인,이유정,,,3,3,,1,,,,0,0,0,0,0,0,0
전공심화,전공,DAT3048,공연기획,이동준,,,2,2,,1,,,,0,0,0,0,0,0,0
전공기반,전공,DAT2053,연극의이해,임재일,,,2,2,,1,,,,0,0,0,0,0,0,0
